bom_code,bom_description,cost_type,process_group,machine_bucket,source_line_type,line_sequence,operation_reference,operation_description,cost_code,cost_description,unit_of_measure,quantity,run_hours,system_quantity_per_run,override_speed,effective_quantity_per_run,supplier_list_price,standard_cost,fallback_last_price,cost_rate,unit_cost,extended_cost,is_informational_row,bom_print_machine,bom_die_cut_machine,bom_fold_glue_machine,bom_other_machine,bom_machine_total,bom_labour,bom_materials,bom_total_unit_cost
BOX001/102/NPL/D9999/14/1000G,BOX001/103/NPL/D9999/14/1000G,Material,,,0,6,,,PLASTOMELT9799,PLASTOMELT9799,Tonne,0.003,,,,,2750,0,2518.65105,,2750,8.25,0,14.83,44.5,35.6,0,94.93,90.9,460.68,646.51
BOX001/102/NPL/D9999/14/1000G,BOX001/103/NPL/D9999/14/1000G,Labour,Diecutter,,0,20,DIE CUTTING,DIE CUTTING,102 DIE CUTTER OPERATOR,102 Die Cutter Operator,,,1,8,,8,,,,136.57,136.57,17.07125,0,14.83,44.5,35.6,0,94.93,90.9,460.68,646.51
BOX001/102/NPL/D9999/14/1000G,BOX001/103/NPL/D9999/14/1000G,Labour,Diecutter,,0,20,DIE CUTTING,DIE CUTTING,102 DIE CUTTER OPERATOR,102 Die Cutter Operator,,,1,8,,8,,,,136.57,136.57,17.07125,0,14.83,44.5,35.6,0,94.93,90.9,460.68,646.51
BOX001/102/NPL/D9999/14/1000G,BOX001/103/NPL/D9999/14/1000G,Machine,Diecutter,Die Cut,0,20,DIE CUTTING,DIE CUTTING,102 DIE CUTTER #1,331 130E,,,1,8,,8,,,,177.99,177.99,22.24875,0,14.83,44.5,35.6,0,94.93,90.9,460.68,646.51
BOX001/102/NPL/D9999/14/1000G,BOX001/103/NPL/D9999/14/1000G,Machine,Diecutter,Die Cut,0,20,DIE CUTTING,DIE CUTTING,102 DIE CUTTER #1,331 130E,,,1,8,,8,,,,177.99,177.99,22.24875,0,14.83,44.5,35.6,0,94.93,90.9,460.68,646.51
BOX001/102/NPL/D9999/14/1000G,BOX001/103/NPL/D9999/14/1000G,Labour,Folder Gluer,,0,30,FOLDER GLUER,FOLDER GLUER,102 FOLDER GLUER OPERATOR,102 Folder Gluer Operator,,,1,10,,10,,,,135.43,135.43,13.543,0,14.83,44.5,35.6,0,94.93,90.9,460.68,646.51
BOX001/102/NPL/D9999/14/1000G,BOX001/103/NPL/D9999/14/1000G,Labour,Folder Gluer,,0,30,FOLDER GLUER,FOLDER GLUER,102 FOLDER GLUER OPERATOR,102 Folder Gluer Operator,,,1,10,,10,,,,135.43,135.43,13.543,0,14.83,44.5,35.6,0,94.93,90.9,460.68,646.51
BOX001/102/NPL/D9999/14/1000G,BOX001/103/NPL/D9999/14/1000G,Machine,Folder Gluer,Fold Glue,0,30,FOLDER GLUER,FOLDER GLUER,102 FOLDER GLUER #1,552 TRIM1,,,1,10,,10,,,,177.99,177.99,17.799,0,14.83,44.5,35.6,0,94.93,90.9,460.68,646.51
BOX001/102/NPL/D9999/14/1000G,BOX001/103/NPL/D9999/14/1000G,Machine,Folder Gluer,Fold Glue,0,30,FOLDER GLUER,FOLDER GLUER,102 FOLDER GLUER #1,552 TRIM1,,,1,10,,10,,,,177.99,177.99,17.799,0,14.83,44.5,35.6,0,94.93,90.9,460.68,646.51
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Material,,,0,1,,,0-FACTORY/102/BANDING,BLUE BANDING 102,COIL,0.03,,,,,29.67,0,42.82,,29.67,0.8901,0,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Material,,,0,2,,,0-FACTORY/102/STDLAYERCARD,0-FACTORY/102/STDLAYERCARD,1000,0.004,,,,,198,0,,,198,0.792,0,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Material,,,0,3,,,0-FACTORY/102/TOPSHEET,0-TOPSHEET/102/1400mmX1600mm/40MU,Tonne,0.001,,,,,1820,0,1820,,1820,1.82,0,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Material,,,0,4,,,0-Pallets/102/Std1000x1200,0-Pallets/102/Std1000x1200,1000,0.001,,,,,4950,0,5250,,4950,4.95,0,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Material,,,2,5,,,BRD001/NPL/D9999/26/1000G/WW,PRINTED BRD-STD LID NATURES MEADOW BLUE NP 583x385x156 1000G,1000 Sheet,0.5,,,,,,0,,,893.0605,446.53025,0,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Rolled Child,,,2,5.001,,,BRD001/NPL/D9999/26/1000G/WW,Rolled Up Child Material,1000 Sheet,0.5,,,,,,,,,893.0605,446.53025,1,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Rolled Child,,,2,5.002,,,BRD001/NPL/D9999/26/1000G/WW,Rolled Up Child Labour,1000 Sheet,0.5,,,,,,,,,59.34167,29.67084,1,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Rolled Child,Printer,Print,2,5.003,,,BRD001/NPL/D9999/26/1000G/WW,Rolled Up Child Print Machine,1000 Sheet,0.5,,,,,,,,,29.665,14.8325,1,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Material,,,0,6,,,PLASTOMELT9799,PLASTOMELT9799,Tonne,0.003,,,,,2750,0,2518.65105,,2750,8.25,0,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Labour,Printer,,0,10,PRINT,PRINT,102 PRINTER OPERATOR,102 Printer Operator,,,1,6,,6,,,,356.05,356.05,59.34167,0,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Machine,Printer,Print,0,10,PRINT,PRINT,102 PRINTER DERI,221 DERITEND,,,1,6,,6,,,,177.99,177.99,29.665,0,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Labour,Diecutter,,0,20,DIE CUTTING,DIE CUTTING,102 DIE CUTTER OPERATOR,102 Die Cutter Operator,,,1,8,,8,,,,136.57,136.57,17.07125,0,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Machine,Diecutter,Die Cut,0,20,DIE CUTTING,DIE CUTTING,102 DIE CUTTER #1,331 130E,,,1,8,,8,,,,177.99,177.99,22.24875,0,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Labour,Folder Gluer,,0,30,FOLDER GLUER,FOLDER GLUER,102 FOLDER GLUER OPERATOR,102 Folder Gluer Operator,,,1,10,,10,,,,135.43,135.43,13.543,0,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/26/1000G,BOX001/103/NPL/D9999/26/1000G,Machine,Folder Gluer,Fold Glue,0,30,FOLDER GLUER,FOLDER GLUER,102 FOLDER GLUER #1,552 TRIM1,,,1,10,,10,,,,177.99,177.99,17.799,0,44.5,22.25,17.8,0,84.55,119.63,463.23,667.4
BOX001/102/NPL/D9999/29/1000G,BOX001/103/NPL/D9999/29/1000G,Material,,,0,1,,,0-FACTORY/102/BANDING,BLUE BANDING 102,COIL,0.03,,,,,29.67,0,42.82,,29.67,0.8901,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/29/1000G,BOX001/103/NPL/D9999/29/1000G,Material,,,0,2,,,0-FACTORY/102/STDLAYERCARD,0-FACTORY/102/STDLAYERCARD,1000,0.004,,,,,198,0,,,198,0.792,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/29/1000G,BOX001/103/NPL/D9999/29/1000G,Material,,,0,3,,,0-FACTORY/102/TOPSHEET,0-TOPSHEET/102/1400mmX1600mm/40MU,Tonne,0.001,,,,,1820,0,1820,,1820,1.82,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/29/1000G,BOX001/103/NPL/D9999/29/1000G,Material,,,0,4,,,0-Pallets/102/Std1000x1200,0-Pallets/102/Std1000x1200,1000,0.001,,,,,4950,0,5250,,4950,4.95,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/29/1000G,BOX001/103/NPL/D9999/29/1000G,Material,,,0,5,,,BRD001/103/NPL/1000G/WW,BOARD1410x920/WCC/NW/WK/1000GSM,Tonne,0.6238,,,,,706,0,698,,706,440.4028,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/29/1000G,BOX001/103/NPL/D9999/29/1000G,Material,,,0,6,,,PLASTOMELT9799,PLASTOMELT9799,Tonne,0.003,,,,,2750,0,2518.65105,,2750,8.25,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/29/1000G,BOX001/103/NPL/D9999/29/1000G,Labour,Printer,,0,10,PRINT,PRINT,101 PRINTER OPERATOR,101 Printer Operator,,,1,6,,6,,,,356.05,356.05,59.34167,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/29/1000G,BOX001/103/NPL/D9999/29/1000G,Machine,Printer,Print,0,10,PRINT,PRINT,101 KBA,101 KBA,,,1,6,,6,,,,177.99,177.99,29.665,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/29/1000G,BOX001/103/NPL/D9999/29/1000G,Labour,Diecutter,,0,20,DIE CUTTING,DIE CUTTING,101 DIE CUTTER OPERATOR,101 Die Cutter Operator,,,1,8,,8,,,,136.57,136.57,17.07125,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/29/1000G,BOX001/103/NPL/D9999/29/1000G,Machine,Diecutter,Die Cut,0,20,DIE CUTTING,DIE CUTTING,101 DIE CUTTER #1,101 Die Cutter #1,,,1,8,,8,,,,177.99,177.99,22.24875,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/29/1000G,BOX001/103/NPL/D9999/29/1000G,Labour,Folder Gluer,,0,30,FOLDER GLUER,FOLDER GLUER,101 FOLDER GLUER OPERATOR,101 Folder Gluer Operator,,,1,10,,10,,,,135.43,135.43,13.543,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/29/1000G,BOX001/103/NPL/D9999/29/1000G,Machine,Folder Gluer,Fold Glue,0,30,FOLDER GLUER,FOLDER GLUER,101 FOLDER GLUER OMEGA,101 Folder Gluer Omega,,,1,10,,10,,,,177.99,177.99,17.799,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/30/1000G,BOX001/103/NPL/D9999/30/1000G,Material,,,0,1,,,0-FACTORY/102/BANDING,BLUE BANDING 102,COIL,0.03,,,,,29.67,0,42.82,,29.67,0.8901,0,14.83,22.25,17.8,0,54.88,60.29,445.07,560.24
BOX001/102/NPL/D9999/30/1000G,BOX001/103/NPL/D9999/30/1000G,Material,,,0,2,,,0-FACTORY/102/STDLAYERCARD,0-FACTORY/102/STDLAYERCARD,1000,0.004,,,,,198,0,,,198,0.792,0,14.83,22.25,17.8,0,54.88,60.29,445.07,560.24
BOX001/102/NPL/D9999/30/1000G,BOX001/103/NPL/D9999/30/1000G,Material,,,0,3,,,0-FACTORY/102/TOPSHEET,0-TOPSHEET/102/1400mmX1600mm/40MU,Tonne,0.001,,,,,1820,0,1820,,1820,1.82,0,14.83,22.25,17.8,0,54.88,60.29,445.07,560.24
BOX001/102/NPL/D9999/30/1000G,BOX001/103/NPL/D9999/30/1000G,Material,,,0,4,,,0-Pallets/102/Std1000x1200,0-Pallets/102/Std1000x1200,1000,0.001,,,,,4950,0,5250,,4950,4.95,0,14.83,22.25,17.8,0,54.88,60.29,445.07,560.24
BOX001/102/NPL/D9999/30/1000G,BOX001/103/NPL/D9999/30/1000G,Material,,,2,5,,,BRD001/NPL/D9999/30/1000G/WW,PRINTED BRD - STD LID RIDING RESERVE RED NP 583x385x156 1000,1000,0.5,,,,,,0,,,856.7423,428.37115,0,14.83,22.25,17.8,0,54.88,60.29,445.07,560.24
BOX001/102/NPL/D9999/30/1000G,BOX001/103/NPL/D9999/30/1000G,Rolled Child,,,2,5.001,,,BRD001/NPL/D9999/30/1000G/WW,Rolled Up Child Material,1000,0.5,,,,,,,,,856.7423,428.37115,1,14.83,22.25,17.8,0,54.88,60.29,445.07,560.24
BOX001/102/NPL/D9999/30/1000G,BOX001/103/NPL/D9999/30/1000G,Rolled Child,,,2,5.002,,,BRD001/NPL/D9999/30/1000G/WW,Rolled Up Child Labour,1000,0.5,,,,,,,,,59.34167,29.67084,1,14.83,22.25,17.8,0,54.88,60.29,445.07,560.24
BOX001/102/NPL/D9999/30/1000G,BOX001/103/NPL/D9999/30/1000G,Rolled Child,Printer,Print,2,5.003,,,BRD001/NPL/D9999/30/1000G/WW,Rolled Up Child Print Machine,1000,0.5,,,,,,,,,29.665,14.8325,1,14.83,22.25,17.8,0,54.88,60.29,445.07,560.24
BOX001/102/NPL/D9999/30/1000G,BOX001/103/NPL/D9999/30/1000G,Material,,,0,6,,,PLASTOMELT9799,PLASTOMELT9799,Tonne,0.003,,,,,2750,0,2518.65105,,2750,8.25,0,14.83,22.25,17.8,0,54.88,60.29,445.07,560.24
BOX001/102/NPL/D9999/30/1000G,BOX001/103/NPL/D9999/30/1000G,Labour,Diecutter,,0,10,DIE CUTTING,DIE CUTTING,101 Die Cutter Operator,101 Die Cutter Operator,,,1,8,,8,,,,136.57,136.57,17.07125,0,14.83,22.25,17.8,0,54.88,60.29,445.07,560.24
BOX001/102/NPL/D9999/30/1000G,BOX001/103/NPL/D9999/30/1000G,Machine,Diecutter,Die Cut,0,10,DIE CUTTING,DIE CUTTING,101 Die Cutter #1,101 Die Cutter #1,,,1,8,,8,,,,177.99,177.99,22.24875,0,14.83,22.25,17.8,0,54.88,60.29,445.07,560.24
BOX001/102/NPL/D9999/30/1000G,BOX001/103/NPL/D9999/30/1000G,Labour,Folder Gluer,,0,20,FOLDER GLUER,FOLDER GLUER,101 Folder Gluer Operator,101 Folder Gluer Operator,,,1,10,,10,,,,135.43,135.43,13.543,0,14.83,22.25,17.8,0,54.88,60.29,445.07,560.24
BOX001/102/NPL/D9999/30/1000G,BOX001/103/NPL/D9999/30/1000G,Machine,Folder Gluer,Fold Glue,0,20,FOLDER GLUER,FOLDER GLUER,101 Folder Gluer Domino,101 Folder Gluer Domino,,,1,10,,10,,,,177.99,177.99,17.799,0,14.83,22.25,17.8,0,54.88,60.29,445.07,560.24
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Material,,,0,1,,,0-FACTORY/102/BANDING,BLUE BANDING 102,COIL,0.03,,,,,29.67,0,42.82,,29.67,0.8901,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Material,,,0,2,,,0-FACTORY/102/STDLAYERCARD,0-FACTORY/102/STDLAYERCARD,1000,0.004,,,,,198,0,,,198,0.792,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Material,,,0,3,,,0-FACTORY/102/TOPSHEET,0-TOPSHEET/102/1400mmX1600mm/40MU,Tonne,0.001,,,,,1820,0,1820,,1820,1.82,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Material,,,0,4,,,0-Pallets/102/Std1000x1200,0-Pallets/102/Std1000x1200,1000,0.001,,,,,4950,0,5250,,4950,4.95,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Material,,,0,5,,,BRD001/103/NPL/1000G/WW,BOARD1410x920/WCC/NW/WK/1000GSM,Tonne,0.6238,,,,,706,0,698,,706,440.4028,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Material,,,0,6,,,PLASTOMELT9799,PLASTOMELT9799,Tonne,0.003,,,,,2750,0,2518.65105,,2750,8.25,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Labour,Printer,,0,10,PRINT,PRINT,102 PRINTER OPERATOR,102 Printer Operator,,,1,6,,6,,,,356.05,356.05,59.34167,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Labour,Printer,,0,10,PRINT,PRINT,102 PRINTER OPERATOR,102 Printer Operator,,,1,6,,6,,,,356.05,356.05,59.34167,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Machine,Printer,Print,0,10,PRINT,PRINT,102 PRINTER DERI,221 DERITEND,,,1,6,,6,,,,177.99,177.99,29.665,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Machine,Printer,Print,0,10,PRINT,PRINT,102 PRINTER DERI,221 DERITEND,,,1,6,,6,,,,177.99,177.99,29.665,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Labour,Diecutter,,0,20,DIE CUTTING,DIE CUTTING,102 DIE CUTTER OPERATOR,102 Die Cutter Operator,,,1,8,,8,,,,136.57,136.57,17.07125,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Labour,Diecutter,,0,20,DIE CUTTING,DIE CUTTING,102 DIE CUTTER OPERATOR,102 Die Cutter Operator,,,1,8,,8,,,,136.57,136.57,17.07125,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Machine,Diecutter,Die Cut,0,20,DIE CUTTING,DIE CUTTING,102 DIE CUTTER #2,332 142E,,,1,8,,8,,,,177.99,177.99,22.24875,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Machine,Diecutter,Die Cut,0,20,DIE CUTTING,DIE CUTTING,102 DIE CUTTER #2,332 142E,,,1,8,,8,,,,177.99,177.99,22.24875,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Labour,Folder Gluer,,0,30,FOLDER GLUER,FOLDER GLUER,102 FOLDER GLUER OPERATOR,102 Folder Gluer Operator,,,1,10,,10,,,,135.43,135.43,13.543,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Labour,Folder Gluer,,0,30,FOLDER GLUER,FOLDER GLUER,102 FOLDER GLUER OPERATOR,102 Folder Gluer Operator,,,1,10,,10,,,,135.43,135.43,13.543,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Machine,Folder Gluer,Fold Glue,0,30,FOLDER GLUER,FOLDER GLUER,102 FOLDER GLUER #1,552 TRIM1,,,1,10,,10,,,,177.99,177.99,17.799,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/32/1000G,BOX001/103/NPL/D9999/32/1000G,Machine,Folder Gluer,Fold Glue,0,30,FOLDER GLUER,FOLDER GLUER,102 FOLDER GLUER #1,552 TRIM1,,,1,10,,10,,,,177.99,177.99,17.799,0,59.33,44.5,35.6,0,139.43,179.91,457.1,776.44
BOX001/102/NPL/D9999/34/1000G,BOX001/103/NPL/D9999/34/1000G,Material,,,0,1,,,0-FACTORY/102/BANDING,BLUE BANDING 102,COIL,0.03,,,,,29.67,0,42.82,,29.67,0.8901,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/34/1000G,BOX001/103/NPL/D9999/34/1000G,Material,,,0,2,,,0-FACTORY/102/STDLAYERCARD,0-FACTORY/102/STDLAYERCARD,1000,0.004,,,,,198,0,,,198,0.792,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/34/1000G,BOX001/103/NPL/D9999/34/1000G,Material,,,0,3,,,0-FACTORY/102/TOPSHEET,0-TOPSHEET/102/1400mmX1600mm/40MU,Tonne,0.001,,,,,1820,0,1820,,1820,1.82,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/34/1000G,BOX001/103/NPL/D9999/34/1000G,Material,,,0,4,,,0-Pallets/102/Std1000x1200,0-Pallets/102/Std1000x1200,1000,0.001,,,,,4950,0,5250,,4950,4.95,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/34/1000G,BOX001/103/NPL/D9999/34/1000G,Material,,,0,5,,,BRD001/103/NPL/1000G/WW,BOARD1410x920/WCC/NW/WK/1000GSM,Tonne,0.6238,,,,,706,0,698,,706,440.4028,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/34/1000G,BOX001/103/NPL/D9999/34/1000G,Material,,,0,6,,,PLASTOMELT9799,PLASTOMELT9799,Tonne,0.003,,,,,2750,0,2518.65105,,2750,8.25,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/34/1000G,BOX001/103/NPL/D9999/34/1000G,Labour,Printer,,0,10,PRINT,PRINT,102 PRINTER OPERATOR,102 Printer Operator,,,1,6,,6,,,,356.05,356.05,59.34167,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/34/1000G,BOX001/103/NPL/D9999/34/1000G,Machine,Printer,Print,0,10,PRINT,PRINT,102 PRINTER DERI,221 DERITEND,,,1,6,,6,,,,177.99,177.99,29.665,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/34/1000G,BOX001/103/NPL/D9999/34/1000G,Labour,Diecutter,,0,20,DIE CUTTING,DIE CUTTING,102 DIE CUTTER OPERATOR,102 Die Cutter Operator,,,1,8,,8,,,,136.57,136.57,17.07125,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/34/1000G,BOX001/103/NPL/D9999/34/1000G,Machine,Diecutter,Die Cut,0,20,DIE CUTTING,DIE CUTTING,102 DIE CUTTER #2,332 142E,,,1,8,,8,,,,177.99,177.99,22.24875,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/34/1000G,BOX001/103/NPL/D9999/34/1000G,Labour,Folder Gluer,,0,30,FOLDER GLUER,FOLDER GLUER,102 FOLDER GLUER OPERATOR,102 Folder Gluer Operator,,,1,10,,10,,,,135.43,135.43,13.543,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/34/1000G,BOX001/103/NPL/D9999/34/1000G,Machine,Folder Gluer,Fold Glue,0,30,FOLDER GLUER,FOLDER GLUER,102 FOLDER GLUER #1,552 TRIM1,,,1,10,,10,,,,177.99,177.99,17.799,0,29.67,22.25,17.8,0,69.71,89.96,457.1,616.77
BOX001/102/NPL/D9999/37/1000G,BOX001/103/NPL/D9999/37/1000G,Material,,,0,1,,,0-FACTORY/102/BANDING,BLUE BANDING 102,COIL,0.03,,,,,29.67,0,42.82,,29.67,0.8901,0,29.67,22.25,17.8,0,69.71,89.96,460.63,620.3
BOX001/102/NPL/D9999/37/1000G,BOX001/103/NPL/D9999/37/1000G,Material,,,0,2,,,0-FACTORY/102/STDLAYERCARD,0-FACTORY/102/STDLAYERCARD,1000,0.004,,,,,198,0,,,198,0.792,0,29.67,22.25,17.8,0,69.71,89.96,460.63,620.3
BOX001/102/NPL/D9999/37/1000G,BOX001/103/NPL/D9999/37/1000G,Material,,,0,3,,,0-FACTORY/102/TOPSHEET,0-TOPSHEET/102/1400mmX1600mm/40MU,Tonne,0.001,,,,,1820,0,1820,,1820,1.82,0,29.67,22.25,17.8,0,69.71,89.96,460.63,620.3
BOX001/102/NPL/D9999/37/1000G,BOX001/103/NPL/D9999/37/1000G,Material,,,0,4,,,0-Pallets/102/Std1000x1200,0-Pallets/102/Std1000x1200,1000,0.001,,,,,4950,0,5250,,4950,4.95,0,29.67,22.25,17.8,0,69.71,89.96,460.63,620.3
BOX001/102/NPL/D9999/37/1000G,BOX001/103/NPL/D9999/37/1000G,Material,,,0,5,,,BRD001/103/NPL/1000G/WW,BOARD1410x920/WCC/NW/WK/1000GSM,Tonne,0.6288,,,,,706,0,698,,706,443.9328,0,29.67,22.25,17.8,0,69.71,89.96,460.63,620.3
BOX001/102/NPL/D9999/37/1000G,BOX001/103/NPL/D9999/37/1000G,Material,,,0,6,,,PLASTOMELT9799,PLASTOMELT9799,Tonne,0.003,,,,,2750,0,2518.65105,,2750,8.25,0,29.67,22.25,17.8,0,69.71,89.96,460.63,620.3
BOX001/102/NPL/D9999/37/1000G,BOX001/103/NPL/D9999/37/1000G,Labour,Printer,,0,10,PRINT,PRINT,102 PRINTER OPERATOR,102 Printer Operator,,,1,6,,6,,,,356.05,356.05,59.34167,0,29.67,22.25,17.8,0,69.71,89.96,460.63,620.3
BOX001/102/NPL/D9999/37/1000G,BOX001/103/NPL/D9999/37/1000G,Machine,Printer,Print,0,10,PRINT,PRINT,102 PRINTER DERI,221 DERITEND,,,1,6,,6,,,,177.99,177.99,29.665,0,29.67,22.25,17.8,0,69.71,89.96,460.63,620.3
BOX001/102/NPL/D9999/37/1000G,BOX001/103/NPL/D9999/37/1000G,Labour,Diecutter,,0,20,DIE CUTTING,DIE CUTTING,102 DIE CUTTER OPERATOR,102 Die Cutter Operator,,,1,8,,8,,,,136.57,136.57,17.07125,0,29.67,22.25,17.8,0,69.71,89.96,460.63,620.3
BOX001/102/NPL/D9999/37/1000G,BOX001/103/NPL/D9999/37/1000G,Machine,Diecutter,Die Cut,0,20,DIE CUTTING,DIE CUTTING,102 DIE CUTTER #1,331 130E,,,1,8,,8,,,,177.99,177.99,22.24875,0,29.67,22.25,17.8,0,69.71,89.96,460.63,620.3
