item_code,item_name,description,product_group,manufacturing_site,net_mass_kg,allow_sales_order,legacy_code,double_stack,pallet_size,mrp_type,length_mm,width_mm,height_mm,board_gsm,board_width_mm,board_length_mm,bundle_quantity,bundles_per_layer,layers_per_pallet,pallet_height_mm,product_state,number_of_colours,fsc,pallet_quantity,board_code,market_segment,bom_available
BOX088/103/NPL/E0121/05/800G,PRINTED LID -  ROHIM EURO FOODS NO POLY CLEAR COAT 500 x 335,PRINTED LID -  ROHIM EURO FOODS NO POLY CLEAR COAT 500 x 335 x 80 800GSM 1260 Per Pallet NW/WK,Glued Lid 4PT No Pol,103,0.2614,1,HPK202088/ROH,N,1000x1200,LID,500.0,335.0,80.0,800.0,685.0,1010.0,,,,,FG Box,901.0,Mix 70%,1260.0,SHT201683/A /,Meat & Poultry,0
BOX088/103/NPL/E0121/06/800G,PRINTED LID -  Euro Foods NO POLY 500 x 335 x 80 800GSM 1260,PRINTED LID -  Euro Foods NO POLY 500 x 335 x 80 800GSM 1260 Per Pallet NW/WK,Glued Lid 4PT No Pol,103,0.2614,1,HPK201683/ZOY,N,1000x1200,LID,500.0,335.0,80.0,800.0,685.0,1010.0,,,,,FG Box,901.0,Mix 70%,1260.0,SHT201683/A /,Meat & Poultry,0
BOX088/103/NPL/E0121/07/800G,PRINTED LID -  Euro Foods NO POLY 500 x 335 x 80 800GSM 1170,PRINTED LID -  Euro Foods NO POLY 500 x 335 x 80 800GSM 1170 Per Pallet NW/BK,Glued Lid 4PT No Pol,103,0.2614,1,HPK201843/GC,N,1000x1200,LID,500.0,335.0,80.0,800.0,685.0,1010.0,,,,,FG Box,201.0,Mix 70%,1170.0,SHT201843/A /,Meat & Poultry,0
BOX088/103/NPL/E0121/08/800G,PRINTED LID -  Euro Foods NO POLY 500 x 335 x 80 800GSM 1170,PRINTED LID -  Euro Foods NO POLY 500 x 335 x 80 800GSM 1170 Per Pallet NW/BK,Glued Lid 4PT No Pol,103,0.2614,1,HPK201844/MAS,N,1000x1200,LID,500.0,335.0,80.0,800.0,685.0,1010.0,,,,,FG Box,901.0,Mix 70%,1170.0,SHT201843/A /,Meat & Poultry,0
BOX088/103/NPL/E0121/09/800G,PRINTED LID -  Euro Foods NO POLY 500 x 335 x 80 800GSM 1170,PRINTED LID -  Euro Foods NO POLY 500 x 335 x 80 800GSM 1170 Per Pallet NW/BK,Glued Lid 4PT No Pol,103,0.2614,1,HPK201844/ZOY,N,1000x1200,LID,500.0,335.0,80.0,800.0,685.0,1010.0,,,,,FG Box,901.0,Mix 70%,1170.0,SHT201843/A /,Meat & Poultry,0
BOX088/103/YPB/850G/1400P,UNPRINTED BASE -   GT SEAFOODS 4 POINT GLUED BASE 500 x 320,UNPRINTED BASE -   GT SEAFOODS 4 POINT GLUED BASE 500 x 320 x 65 850GSM 1400 Per Pallet W/WPEC,Glued Base 4PT Poly,103,0.241,1,HPK201938,N,1000x1200,BASE,500.0,320.0,65.0,850.0,920.0,655.0,,,,,FG Box,0.0,Mix 70%,1400.0,SHT201938/A /,Meat & Poultry,0
BOX089/102/NPL/G0110/01/850G,PRINTED LID - 7902718 PRINTED GOOSE LID 500mm x 265mm x 145m,PRINTED LID - 7902718 PRINTED GOOSE LID 500mm x 265mm x 145mm 850GSM 1050 Per Pallet,Glued Lid 4PT No Pol,,0.3727,1,101101058,N,1000x1200,LID,500.0,265.0,145.0,850.0,790.0,1140.0,35.0,10.0,3.0,950.0,FG Box,200.0,Mix 70%,1050.0,4-13422 /,Meat & Poultry,0
BOX089/102/NPL/G0122/01/850G,PRINTED LID - 7903813 BOX PTD GRESS GOOSE LID 07/22 500mm x,PRINTED LID - 7903813 BOX PTD GRESS GOOSE LID 07/22 500mm x 265mm x 145mm 850GSM 1050 Per Pallet,Glued Lid 4PT No Pol,,0.3727,1,101101513,N,1000x1200,LID,500.0,265.0,145.0,850.0,790.0,1140.0,35.0,10.0,3.0,950.0,FG Box,200.0,Mix 70%,1050.0,4-13422 /,Meat & Poultry,0
BOX090/102/YPB/1250G/480P,UNPRINTED BASE - DONALD RUSSELL BIG BASE 750mm x 360mm x 230,UNPRINTED BASE - DONALD RUSSELL BIG BASE 750mm x 360mm x 230mm 1250GSM 480 Per Pallet,Glued Base 4PT Poly,,1.24,1,111101300,N,1000x1200,MTO,750.0,360.0,230.0,1250.0,820.0,1210.0,20.0,6.0,4.0,1590.0,FG Box,0.0,Mix 70%,480.0,4-15387 /,Meat & Poultry,1
BOX090/102/YPB/C0221/01/1100G,UNPRINTED BASE - LAMB BASE 738mm x 365mm x 210mm 1100GSM 480,UNPRINTED BASE - LAMB BASE 738mm x 365mm x 210mm 1100GSM 480 Per Pallet,Glued Base 4PT Poly,,0.9999,1,111100115,N,1000x1200,MTO,738.0,365.0,210.0,1100.0,785.0,1158.0,20.0,6.0,4.0,1615.0,FG Box,0.0,Mix 70%,480.0,4-09599 /,Meat & Poultry,1
BOX090/102/YPL/C0221/01/1000G,UNPRINTED LID - CUMBERLAND LAMB LID 748mm x 375mm x 210mm,UNPRINTED LID - CUMBERLAND LAMB LID 748mm x 375mm x 210mm 1000GSM 480 Per Pallet,Glued Lid 4PT Poly,,0.9286,1,101100116,N,1000x1200,MTO,748.0,375.0,210.0,1000.0,795.0,1168.0,20.0,6.0,4.0,1655.0,FG Box,0.0,Mix 70%,480.0,4-09600 /,Meat & Poultry,1
BOX091/102/YPL/S0100/01/900G,UNPRINTED LID - PLN SALMON LID 795mm x 395mm x 80mm 900GSM,UNPRINTED LID - PLN SALMON LID 795mm x 395mm x 80mm 900GSM 504 Per Pallet,Glued Lid 4PT Poly,,0.477,1,101100127,N,800x1200,MTO,795.0,395.0,80.0,900.0,555.0,955.0,28.0,6.0,3.0,1340.0,FG Box,0.0,Mix 70%,504.0,4-08692 /,Meat & Poultry,1
BOX091/103/YPL/M0166/01/850G,PRINTED LID -   MARYBANK DIGITAL LID 478 x 268 x 60 850GSM 1,PRINTED LID -   MARYBANK DIGITAL LID 478 x 268 x 60 850GSM 1560 Per Pallet,Glued Lid 4PT Poly,103,0.7383,1,HPK200208/MB,N,1000x1200,LID,802.0,404.0,175.0,850.0,1164.0,598.0,,,,,FG Box,0.0,Mix 70%,800.0,SHT202024/A /,Meat & Poultry,1
BOX092/102/NPB/1250G/600P,UNPRINTED BASE - LARGE HEN BOX BASE 575mm x 475mm x 190mm 12,UNPRINTED BASE - LARGE HEN BOX BASE 575mm x 475mm x 190mm 1250GSM 600 Per Pallet,Glud Base 4PT No Pol,,1.0207,1,111100251,N,1000x1200,BASE,575.0,475.0,190.0,1250.0,955.0,855.0,25.0,8.0,3.0,1580.0,FG Box,0.0,Mix 70%,600.0,4-13187 /,Meat & Poultry,0
BOX092/102/NPB/1250G/960P,UNPRINTED BASE - 7902481 FRESH STAG BASE 575mm x 480mm,UNPRINTED BASE - 7902481 FRESH STAG BASE 575mm x 480mm x 180mm 1250GSM 960 Per Pallet,Glud Base 4PT No Pol,,0.9818,1,111100338,N,1000x1200,MTO,575.0,480.0,180.0,1250.0,840.0,935.0,30.0,8.0,4.0,2075.0,FG Box,0.0,Mix 70%,960.0,4-13401 /,Meat & Poultry,1
BOX092/102/NPL/1000G/600P,UNPRINTED LID - LARGE PLAIN HEN LID 585mm x 485mm x 190mm 10,UNPRINTED LID - LARGE PLAIN HEN LID 585mm x 485mm x 190mm 1000GSM 600 Per Pallet,Glued Lid 4PT No Pol,,0.8347,1,101101390,N,1000x1200,LID,585.0,485.0,190.0,1000.0,965.0,865.0,25.0,8.0,3.0,1610.0,FG Box,0.0,Mix 70%,600.0,4-13188 /,Meat & Poultry,0
BOX092/102/NPL/B0075/01/900G,PRINTED LID - BCD207905 FRESH CROWN LID 585mm x 485mm x 190m,PRINTED LID - BCD207905 FRESH CROWN LID 585mm x 485mm x 190mm 900GSM 600 Per Pallet,Glued Lid 4PT No Pol,,0.7513,1,101100920,N,1000x1200,LID,585.0,485.0,190.0,900.0,865.0,965.0,25.0,8.0,3.0,1610.0,FG Box,100.0,Mix 70%,600.0,4-14557 /,Meat & Poultry,0
BOX092/102/NPL/G0134/01/1000G,UNPRINTED LID - 7902480 FRESH STAG LID 585x490x180,UNPRINTED LID - 7902480 FRESH STAG LID 585mm x 490mm x 180mm 1000GSM 960 Per Pallet,Glued Lid 4PT No Pol,,0.8033,1,101100339,N,1000x1200,MTO,585.0,490.0,180.0,1000.0,850.0,945.0,30.0,8.0,4.0,2115.0,FG Box,0.0,Mix 70%,960.0,4-13400 /,Meat & Poultry,1
BOX093/101/NPL/D9999/01/1000G,PRINTED LID - DUNBIA VINTAGE RESERVE 583x385x242 1000,PRINTED LID - DEEP VINTAGE RESERVE 583 x 385 x 242 1000GSM 750 Per Pallet,Glued Lid 4PT No Pol,,0.9272,1,,N,1000x1200,MTO,583.0,385.0,242.0,1000.0,1067.0,884.0,25.0,10.0,3.0,1320.0,FG Box,300.0,Mix 70%,750.0,4-15867,Meat & Poultry,1
BOX093/102/NPB/F0015/01/1250G,UNPRINTED BASE - SMALL DEEP HEN BASE F/S 570mm x 375mm x 220,UNPRINTED BASE - SMALL DEEP HEN BASE F/S 570mm x 375mm x 220mm 1250GSM 600 Per Pallet,Glud Base 4PT No Pol,,1.0289,1,111100320,N,1000x1200,BASE,570.0,375.0,220.0,1250.0,815.0,1010.0,25.0,8.0,3.0,1125.0,FG Box,0.0,Mix 70%,600.0,4-10296 /,Meat & Poultry,0
BOX093/102/NPL/F0015/01/800G,UNPRINTED LID - SMALL DEEP HEN LID F/S 578mm x 385mm x 217mm,UNPRINTED LID - SMALL DEEP HEN LID F/S 578mm x 385mm x 217mm 800GSM 600 Per Pallet,Glued Lid 4PT No Pol,,0.6631,1,101100321,Y,1000x1200,LID,578.0,385.0,217.0,800.0,1012.0,819.0,30.0,5.0,4.0,923.0,FG Box,0.0,Mix 70%,600.0,4-13264 /,Meat & Poultry,0
BOX093/NPB/1250G/640P,UNPRINTED BASE - PIG HEAD BASE 2026 (HULL),UNPRINTED BASE - PIG HEAD BASE 2026 (HULL) 580x380x235 1250GSM 640 Per Pallet,Glud Base 4PT No Pol,,1.12,1,,No,1200 x 1000 (Standard),,580.0,380.0,235.0,1250.0,850.0,1050.0,20.0,8.0,4.0,1675.0,,0.0,Recycled 100%,640.0,TBC,Meat & Poultry,1
BOX093/NPL/C9999/01/1000G,PRINTED LID - CRANSWICK PIG HEAD LID 2026 (HULL),PRINTED LID - CRANSWICK PIG HEAD LID 2026 (HULL) 590x390x235 1000GSM 600 Per Pallet,Glued Lid 4PT No Pol,,0.911,1,,No,1200 x 1000 (Standard),,590.0,390.0,235.0,1000.0,860.0,1060.0,25.0,8.0,3.0,1325.0,,,Mix 70%,600.0,TBC,Meat & Poultry,1
BOX094/102/LPB/1000G/1800P,UNPRINTED BASE - MP 600213784 L/P 150MM BASE  467mm x 305mm,UNPRINTED BASE - MP 600213784 L/P 150MM BASE  467mm x 305mm x 150mm 1000GSM 1800 Per Pallet,Leakproof Base,,0.464,1,118101362,N,1000x1200,MTC,467.0,305.0,150.0,1000.0,782.0,1210.0,36.0,10.0,5.0,1680.0,FG Box,0.0,Mix 70%,1800.0,4-15636 /,Meat & Poultry,1
BOX094/102/NPB/C9999/01/1250G,UNPRINTED BASE - CRANSWICK JAPAN 480mm x 300mm x 140mm,UNPRINTED BASE - CRANSWICK JAPAN MK3 (NAV 31228) BASE 2022  480mm x 300mm x 140mm 1250GSM 1500 Per Pallet,Glud Base 4PT No Pol,,0.551,1,118101502,N,1000x1200,MTO,480.0,300.0,140.0,1250.0,1160.0,775.0,25.0,10.0,6.0,1955.0,FG Box,0.0,Mix 70%,1500.0,4-16973 /,Meat & Poultry,1
BOX094/102/YPL/M0146/01/800G,PRINTED LID - MP 600213783 PTD 150MM LID 475mm x 313mm x 150,PRINTED LID - MP 600213783 PTD 150MM LID 475mm x 313mm x 150mm 800GSM 2000 Per Pallet,Glued Lid 4PT Poly,,0.3801,1,101101392,N,1000x1200,MTC,475.0,313.0,150.0,800.0,775.0,1226.0,40.0,10.0,5.0,1720.0,FG Box,200.0,Mix 70%,2000.0,4-15637 /,Meat & Poultry,1
BOX095/102/NPL/S0189/01/900G,PRINTED LID - DC SMALL LID 490mm x 355mm x 150mm 900GSM 1000,PRINTED LID - DC SMALL LID 490mm x 355mm x 150mm 900GSM 1000 Per Pallet,Glued Lid 4PT No Pol,,0.4657,1,101101345,N,1000x1200,LID,490.0,355.0,150.0,900.0,790.0,1310.0,25.0,10.0,4.0,1575.0,FG Box,200.0,Mix 70%,1000.0,4-14124 /,Meat & Poultry,0
BOX096/102/NPB/1250G/900P,UNPRINTED BASE - Cranswick Australian Belly Base 450x250x160,UNPRINTED BASE - Cranswick Australian Belly Base 450mm x 250mm x 160mm 1250GSM 900 Per Pallet,Glud Base 4PT No Pol,,0.51,1,111101164,N,1000x1200,BASE,450.0,,,,,,30.0,10.0,3.0,,FG Box,0.0,,900.0,,Meat & Poultry,0
BOX097/102/YPO/900G/1120P,UNPRINTED ONE PIECE - 95MM BURGER BOX 320x240x95 900G 1120P,UNPRINTED ONE PIECE - 95MM BURGER BOX 320mm x 240mm x 95mm 900GSM 1120 Per Pallet,Glud Base 6PT Poly,,0.3511,1,141101371,N,1000x1200,MTO,320.0,240.0,95.0,900.0,767.0,1020.0,28.0,10.0,4.0,1391.0,FG Box,0.0,Mix 70%,1120.0,4-15672 /,Meat & Poultry,1
BOX097/102/YPO/W0014/01/1000G,UNPRINTED ONE PIECE - BURGER BOX 309mm x 270mm x 96mm 1000G,UNPRINTED ONE PIECE - BURGER BOX 309mm x 270mm x 96mm 1000GSM 1120 Per Pallet,Glud Base 6PT Poly,,0.4148,1,141101044,N,1000x1200,MTO,309.0,270.0,96.0,1000.0,830.0,1002.0,28.0,10.0,4.0,1391.0,FG Box,0.0,Mix 70%,1120.0,4-14827 /,Meat & Poultry,0
BOX098/102/YPB/850G/1800P,UNPRINTED BASE - 60MM FISH BASE 478mm x 268mm x 60mm 850GSM,UNPRINTED BASE - 60MM FISH BASE 478mm x 268mm x 60mm 850GSM 1800 Per Pallet,Glued Base 4PT Poly,,0.1972,1,111100174,N,800x1200,BASE,478.0,268.0,60.0,850.0,598.0,776.0,30.0,10.0,6.0,1763.0,FG Box,0.0,Mix 70%,1800.0,4-11168 /,Meat & Poultry,0
BOX098/102/YPL/750G/1800P,UNPRINTED LID - PLN 60MM FISH LID 483mm x 273mm x 60mm 750GS,UNPRINTED LID - PLN 60MM FISH LID 483mm x 273mm x 60mm 750GSM 1800 Per Pallet,Glued Lid 4PT Poly,,0.1777,1,101100175,N,800x1200,LID,483.0,273.0,60.0,750.0,603.0,786.0,30.0,10.0,6.0,1793.0,FG Box,0.0,Mix 70%,1800.0,4-15666 /,Meat & Poultry,0
BOX098/103/YPB/850G/1560P,UNPRINTED BASE -   60MM FISH BASE 478 x 268 x 60 850GSM 1560,UNPRINTED BASE -   60MM FISH BASE 478 x 268 x 60 850GSM 1560 Per Pallet W/WPEC,Glued Base 4PT Poly,103,0.1972,1,HPK202024,N,1000x1200,BASE,478.0,268.0,60.0,850.0,1164.0,598.0,,,,,FG Box,0.0,Mix 70%,1560.0,SHT202024/A /,Meat & Poultry,0
BOX098/103/YPL/750G/1560P,UNPRINTED LID -   60MM FISH LID 483 x 273 x 60 750GSM 1560 P,UNPRINTED LID -   60MM FISH LID 483 x 273 x 60 750GSM 1560 Per Pallet W/BPEC,Glued Lid 4PT Poly,103,0.1777,1,HPK202026,N,1000x1200,LID,483.0,273.0,60.0,750.0,1179.0,603.0,,,,,FG Box,0.0,Mix 70%,1560.0,SHT202026/A /,Meat & Poultry,0
BOX099/102/YPB/900G/1000P,UNPRINTED BASE - DIE CUT TREE BOX 700x150x100 900G,UNPRINTED BASE - DIE CUT TREE BOX 700mm x 150mm x 100mm 900GSM 1000 Per Pallet,Glud Base 6PT Poly,,0.284,1,299101182,N,1000x1200,MTO,700.0,150.0,100.0,900.0,600.0,1162.0,,,,,FG Box,0.0,Mix 70%,1000.0,4-13477,Meat & Poultry,1
BOX999/102/NPL/D9999/10/950G,PRINTED LID - ***OBSOLETE PRINT*** EURO LID GREEN PASTURES,PRINTED LID -  ***OBSOLETE PRINT***  EURO LID GREEN PASTURES NO POLY 585 x 385 x 150 950GSM 1080 Per Pallet NW/WK,Glued Lid 4PT No Pol,,0.5759,1,HPK222224/GP 1080P,N,1000x1200,LID,585.0,385.0,150.0,950.0,1390.0,910.0,36.0,10.0,3.0,,FG Box,401.0,Mix 70%,1080.0,SHT200744/A /,Meat & Poultry,0
BOX999/102/NPL/D9999/11/950G,PRINTED LID -  ***OBSOLETE PRINT***  EURO LID PURE NATURE,PRINTED LID -  ***OBSOLETE PRINT***  EURO LID PURE NATURE NO POLY 585 x 385 x 150 950GSM 1080 Per Pallet NW/WK,Glued Lid 4PT No Pol,103,0.587,1,HPK222224/PN 1080P,N,1000x1200,LID,585.0,385.0,150.0,950.0,910.0,1390.0,36.0,10.0,3.0,,FG Box,401.0,Mix 70%,1080.0,SHT200744/A /,Meat & Poultry,0
BOXF500/101/DPB/850G/2240P,UNPRINTED BASE - 1/2 STONE STANDARD BASE 372mm x 235mm x 6,UNPRINTED BASE -  HALF STONE STANDARD BASE 372mm x 235mm x 60mm 850GSM 2240 Per Pallet BK.PE/WK.WPE,Glued Base 4PT Poly,101,0.1485,1,BOXF500/372X235X60/850/BASE,Y,1000x1200,MTS,372.0,235.0,60.0,850.0,1065.0,984.0,40.0,14.0,4.0,,FG Box,0.0,Mix 70%,2240.0,4-15885 /,Fish & Seafood,1
BOXF500/101/DPL/700G/2240P,UNPRINTED LID -  1/2 STONE 376mm x 239mm x 60mm 700GSM 2240,UNPRINTED LID -  HALF STONE 376mm x 239mm x 60mm 700GSM 2240 Per Pallet WK.WPE/WK.WPE,Glued Lid 4PT Poly,101,0.1246,1,BOXF500/376X239X60/700/LID,Y,1000x1200,MTS,376.0,239.0,60.0,700.0,992.0,1077.0,40.0,14.0,4.0,,FG Box,0.0,Mix 70%,2240.0,4-15657 /,Fish & Seafood,1
BOXF500/101/DPL/T0144/01/700G,PRINTED LID -  1/2 STONE THE FISHRICH SEAFOOD COMPANY 376mm,PRINTED LID -  THE FISHRICH SEAFOOD COMPANY 1/2 STONE 376mm x 239mm x 60mm 700GSM 2240 Per Pallet,Glued Lid 4PT Poly,101,0.1246,1,,N,1000x1200,LID,239.0,376.0,60.0,700.0,992.0,1077.0,40.0,14.0,4.0,,FG Box,200.0,Mix 70%,2240.0,4-15657 /,Fish & Seafood,0
BOXF500/101/LPB/850G/2240P,UNPRINTED BASE -  1/2 STONE 1 SIDE PE BASE 372mm x 235mm,UNPRINTED BASE -  HALF STONE 1 SIDE PE BASE 372mm x 235mm x 60mm 850GSM 2240 Per Pallet BK.PE/WK.PE,Leakproof Base,101,0.1485,1,BOXF500/372X235X60/850/LPBASE,Y,1000x1200,BASE,372.0,235.0,60.0,850.0,1065.0,984.0,40.0,14.0,4.0,,FG Box,0.0,Mix 70%,2240.0,4-15885 /,Fish & Seafood,0
BOXF500/102/B/F0023/01/950G,**INACTIVE - USE BOXF501/102/LPB/950G/2160P**,**INACTIVE - USE BOXF501/102/LPB/950G/2160P**,Leakproof Base,,0.2176,1,,N,800x1200,BASE,372.0,235.0,90.0,950.0,552.0,830.0,30.0,12.0,6.0,1565.0,FG Box,0.0,Mix 70%,2160.0,4-13344 /,Fish & Seafood,0
BOXF500/102/LPB/750G/2400P,UNPRINTED BASE - FF 1/2 STONE L/P 750 GSM 355x235x60 750G,UNPRINTED BASE - FF HALF STONE LEAKPROOF BASE 355mm x 235mm x 60mm 750GSM 2400 Per Pallet,Glued Base 4PT Poly,,0.1265,1,118100429,N,800x1200,BASE,355.0,235.0,60.0,750.0,710.0,950.0,40.0,12.0,5.0,1330.0,FG Box,0.0,Mix 70%,2400.0,4-15564 /,Fish & Seafood,0
BOXF500/102/YPB/750G/2880P,UNPRINTED BASE - 50MM FISH BASE 2021 365mm x 225mm x 50mm 75,UNPRINTED BASE - 50MM FISH BASE 2021 365mm x 225mm x 50mm 750GSM 2880 Per Pallet,Glued Base 4PT Poly,,0.1133,1,111101443,N,800x1200,MTO,365.0,225.0,50.0,750.0,650.0,930.0,40.0,12.0,6.0,1505.0,FG Box,0.0,Mix 70%,2880.0,4-15872 /,Fish & Seafood,1
BOXF500/102/YPB/850G/2240P,UNPRINTED BASE - 1/2 STONE BASE 355mm x 235mm x 60mm 850GSM,UNPRINTED BASE - 1/2 STONE BASE 355mm x 235mm x 60mm 850GSM 2240 Per Pallet,Glued Base 4PT Poly,,0.1433,1,,N,1200 x 1000 (Standard),MTS,355.0,235.0,60.0,850.0,950.0,710.0,40.0,14.0,4.0,,FG Box,0.0,Mix 70%,2240.0,BRDF500/102/YPB/850G/BW (Guillotine Only),Fish & Seafood,1
BOXF500/102/YPB/950G/1800P,UNPRINTED BASE -  1 STONE GLUED BASE 372mm x 235mm x 90mm,UNPRINTED BASE - ONE STONE GLUED BASE 372mm x 235mm x 90mm 950GSM 1800 Per Pallet,Glued Base 4PT Poly,,0.2176,1,111101083,N,800x1200,MTO,372.0,235.0,90.0,950.0,552.0,830.0,30.0,12.0,5.0,1330.0,FG Box,0.0,Mix 70%,1800.0,4-14894 /,Fish & Seafood,1
BOXF500/102/YPL/700G/2240P,UNPRINTED LID - 1/2 STONE LID 362mm x 243mm x 60mm 700GSM,UNPRINTED LID - 1/2 STONE LID 362mm x 243mm x 60mm 700GSM 2240 Per Pallet,Glued Lid 4PT Poly,,0.1485,1,,N,1200 x 1000 (Standard),MTS,362.0,243.0,60.0,700.0,,,40.0,14.0,4.0,,FG Box,0.0,Mix 70%,2240.0,,Fish & Seafood,1
BOXF500/102/YPL/700G/2400P,UNPRINTED LID - LW 1/2 ST LID 362x243x60 700G 2400P,UNPRINTED LID - LW HALF STONE LID 362mm x 243mm x 60mm 700GSM 2400 Per Pallet,Glued Lid 4PT Poly,,0.1225,1,101101168,N,800x1200,MTO,362.0,243.0,60.0,700.0,480.0,726.0,40.0,12.0,5.0,1370.0,FG Box,0.0,Mix 70%,2400.0,4-13915 /,Fish & Seafood,0
BOXF500/102/YPL/750G/2880P,UNPRINTED LID - 50MM FISH LID 368mm x 228mm x 50mm 750GSM 28,UNPRINTED LID - 50MM FISH LID 368mm x 228mm x 50mm 750GSM 2880 Per Pallet,Glued Lid 4PT Poly,,0.1151,1,101100523,N,800x1200,MTO,368.0,228.0,50.0,750.0,656.0,936.0,40.0,12.0,6.0,1523.0,FG Box,0.0,Mix 70%,2880.0,4-15653 /,Fish & Seafood,1
BOXF500/102/YPL/850G/1800P,UNPRINTED LID - 1/2 STONE GLUED LID 362mm x 243mm x 60mm 850,UNPRINTED LID - HALF STONE GLUED LID 362mm x 243mm x 60mm 850GSM 1800 Per Pallet,Glued Lid 4PT Poly,,0.1487,1,101100085,N,800x1200,MTO,362.0,243.0,60.0,850.0,726.0,964.0,30.0,12.0,5.0,1370.0,FG Box,0.0,Mix 70%,1800.0,4-08664 /,Fish & Seafood,0
BOXF500/102/YPL/F0023/01/700G,**INACTIVE - USE BOXF500/102/YPL/700G/2400P**,**INACTIVE - USE BOXF500/102/YPL/700G/2400P**,Glued Lid 4PT Poly,,0.1225,1,,N,800x1200,LID,362.0,243.0,60.0,700.0,480.0,726.0,40.0,12.0,5.0,1370.0,FG Box,0.0,Mix 70%,2400.0,4-13915 /,Fish & Seafood,0
BOXF500/102/YPL/J0014/01/700G,PRINTED LID - 2KG PTD LID 362mm x 243mm x 60mm 700GSM 2400 P,PRINTED LID - 2KG PTD LID 362mm x 243mm x 60mm 700GSM 2400 Per Pallet,Glued Lid 4PT Poly,,0.1225,1,101101334,N,800x1200,MTO,362.0,243.0,60.0,700.0,480.0,726.0,,,,,FG Box,0.0,Mix 70%,2400.0,4-13915 /,Fish & Seafood,1
BOXF500/103/LPB/750G/2400P,**USE 102 CODE**,**USE 102 CODE**,Leakproof Base,103,0.1265,1,HPK201948,N,1000x1200,BASE,355.0,235.0,60.0,750.0,1065.0,965.0,40.0,60.0,,,FG Box,0.0,Mix 70%,2400.0,SHT201948/A /,Fish & Seafood,0
BOXF500/103/LPB/800G/2400P,UNPRINTED BASE - 1/2 STONE LEAKPROOF BASE 355x235x60 800G,UNPRINTED BASE -   HALF STONE LEAKPROOF BASE 355 x 235 x 60 800GSM 2400 Per Pallet,Leakproof Base,103,0.1349,1,,N,1000x1200,MTO,355.0,235.0,60.0,800.0,1073.0,1001.0,40.0,60.0,,,FG Box,0.0,Mix 70%,2400.0,SHT200017/A /,Fish & Seafood,0
BOXF500/103/YPB/800G/2400P,UNPRINTED BASE - 1/2 STONE BASE 355 x 235 x 60 800,** USE LEAKPROOF BASE **,Glued Base 4PT Poly,103,0.1265,1,,N,1000x1200,BASE,355.0,235.0,60.0,750.0,0.0,0.0,40.0,12.0,5.0,1.33,FG Box,0.0,Mix 70%,2400.0,Inactive /,Fish & Seafood,0
BOXF500/103/YPB/850G/2080P,UNPRINTED BASE -   2 INCH 4 POINT GLUED BASE 380 x 243 x 51,UNPRINTED BASE -   2 INCH 4 POINT GLUED BASE 380 x 243 x 51 850GSM 2080 Per Pallet W/WPEC,Glued Base 4PT Poly,103,0.1414,1,HPK201431,N,1000x1200,BASE,380.0,243.0,51.0,850.0,984.0,715.0,,,,,FG Box,0.0,Mix 70%,2080.0,SHT201431/A /,Fish & Seafood,0
BOXF500/103/YPB/850G/2080P (2),UNPRINTED BASE -   2.5 INCH 74 POINT GLUED BASE 380 x 243 x,UNPRINTED BASE -   2.5 INCH 74 POINT GLUED BASE 380 x 243 x 63 850GSM 2080 Per Pallet W/WPEC,Glued Base 4PT Poly,103,0.1587,1,HPK201433,N,1000x1200,BASE,380.0,243.0,63.0,850.0,984.0,715.0,,,,,FG Box,0.0,Mix 70%,2080.0,SHT201431/A /,Fish & Seafood,0
BOXF500/103/YPB/850G/2080P (3),UNPRINTED BASE -   2 INCH 4 POINT GLUED 387 x 251 x 51 850GS,UNPRINTED BASE -   2 INCH 4 POINT GLUED 387 x 251 x 51 850GSM 2080 Per Pallet W/BPEC,Glued Base 4PT Poly,103,0.1467,1,HPK201432,N,1000x1200,BASE,387.0,251.0,51.0,850.0,998.0,731.0,,,,,FG Box,0.0,Mix 70%,2080.0,SHT201432/A /,Fish & Seafood,0
BOXF500/103/YPL/700G/2400P,UNPRINTED LID - 1/2 STONE LID (COOPER FOODS) 362 x 243 x 6,UNPRINTED LID -   HALF STONE LID (COOPER FOODS) 362 x 243 x 60 700GSM 2400 Per Pallet W/WPEC,Glued Lid 4PT Poly,103,0.1225,1,HPK201949,N,1000x1200,LID,362.0,243.0,60.0,700.0,1188.0,833.0,,,,,FG Box,0.0,Mix 70%,2400.0,SHT201435/A /,Fish & Seafood,0
BOXF500/103/YPL/800G/2400P,UNPRINTED LID - 1/2 STONE LID 362 x 243 x 60 800,UNPRINTED LID -   HALF STONE LID 362 x 243 x 60 800GSM 2400 Per Pallet,Glued Lid 4PT Poly,103,0.14,1,HPK202095,N,800x1200,MTO,362.0,243.0,60.0,800.0,0.0,0.0,40.0,12.0,5.0,,FG Box,0.0,Mix 70%,2400.0,4-15886 /,Fish & Seafood,0
BOXF500/DPL/G0006/01/700G,PRINTED LID -  1/2 STONE 376mm x 239mm x 60mm 700GSM 2240,PRINTED LID -  HALF STONE 376mm x 239mm x 60mm 700GSM 2240 Per Pallet WK.WPE/WK.WPE,Glued Lid 4PT Poly,101,0.1246,1,,Y,1000x1200,MTO,376.0,239.0,60.0,700.0,992.0,1077.0,40.0,14.0,4.0,,FG Box,,Mix 70%,2240.0,4-15657 /,Fish & Seafood,1
